airline,source_city,departure_time,stops,arrival_time,destination_city,class,days_left,price
3,2,5,0,4,5,1,17,3546
3,2,5,0,1,5,1,17,3549
3,2,1,0,4,5,1,17,3608
0,2,2,2,5,5,1,17,3733
0,2,2,0,1,5,1,17,3733
4,2,2,0,4,5,1,17,3791
3,2,1,0,4,5,1,17,4055
2,2,2,0,5,5,1,17,4168
3,2,5,0,4,5,1,17,4212
3,2,5,0,1,5,1,17,4290
1,2,2,0,0,5,1,17,4296
1,2,2,0,5,5,1,17,4307
3,2,4,2,0,5,1,17,4328
3,2,2,2,2,5,1,17,4328
3,2,2,2,5,5,1,17,4328
3,2,5,2,5,5,1,17,4328
5,2,1,0,0,5,1,17,4678
5,2,0,0,0,5,1,17,4781
3,2,1,0,4,5,1,17,4652
5,2,1,0,0,5,1,17,5006
2,2,2,2,2,5,1,17,4672
2,2,5,2,5,5,1,17,4672
3,2,0,0,2,5,1,17,4674
3,2,4,0,2,5,1,17,4674
1,2,0,0,0,5,1,17,4780
2,2,4,0,0,5,1,17,4793
2,2,4,0,2,5,1,17,4793
5,2,4,0,5,5,1,17,5227
5,2,1,0,5,5,1,17,5227
5,2,4,0,4,5,1,17,5227
5,2,1,0,4,5,1,17,5227
1,2,2,0,0,5,1,17,4939
3,2,4,0,0,5,1,17,4988
1,2,2,0,2,5,1,17,5026
2,2,4,0,0,5,1,17,5087
2,2,1,0,0,5,1,17,5087
2,2,4,0,5,5,1,17,5087
2,2,5,0,4,5,1,17,5087
5,2,5,0,4,5,1,17,5542
5,2,5,0,0,5,1,17,5542
5,2,5,0,5,5,1,17,5542
0,2,2,0,3,5,1,17,5230
0,2,4,0,5,5,1,17,5230
0,2,4,0,3,5,1,17,5230
0,2,2,0,1,5,1,17,5230
3,2,2,0,5,5,1,17,5231
1,2,1,0,0,5,1,17,5231
1,2,2,0,0,5,1,17,5231
1,2,0,0,0,5,1,17,5231
1,2,5,0,0,5,1,17,5360
3,2,0,0,5,5,1,17,5394
5,2,2,0,4,5,1,17,5775
5,2,2,0,4,5,1,17,5775
3,2,0,0,2,5,1,17,5798
3,2,0,0,5,5,1,17,5798
5,2,2,0,5,5,1,17,5857
5,2,0,0,5,5,1,17,5857
5,2,2,0,4,5,1,17,5857
5,2,0,0,4,5,1,17,5857
5,2,2,0,0,5,1,17,5857
5,2,0,0,0,5,1,17,5857
4,2,2,0,5,5,1,17,5523
2,2,1,0,0,5,1,17,5584
2,2,1,0,0,5,1,17,5584
2,2,0,0,5,5,1,17,5600
3,2,4,0,2,5,1,17,5702
1,2,1,0,5,5,1,17,5761
1,2,1,0,4,5,1,17,5761
2,2,5,0,1,5,1,17,5806
3,2,2,0,5,5,1,17,5849
3,2,0,0,5,5,1,17,5849
1,2,2,0,2,5,1,17,5852
5,2,1,0,4,5,1,17,6296
5,2,2,0,5,5,1,17,6296
5,2,2,0,5,5,1,17,6296
5,2,0,0,5,5,1,17,6296
5,2,0,0,5,5,1,17,6296
5,2,2,0,5,5,1,17,6296
5,2,0,0,5,5,1,17,6296
5,2,0,0,5,5,1,17,6296
5,2,4,0,5,5,1,17,6296
5,2,5,0,4,5,1,17,6296
5,2,4,0,5,5,1,17,6296
5,2,4,0,5,5,1,17,6296
5,2,2,0,4,5,1,17,6296
5,2,4,0,5,5,1,17,6296
5,2,4,0,5,5,1,17,6296
5,2,5,0,4,5,1,17,6296
0,2,2,0,3,5,1,17,5949
0,2,2,0,3,5,1,17,5949
0,2,2,0,1,5,1,17,5949
0,2,0,0,3,5,1,17,5949
2,2,1,0,4,5,1,17,5954
2,2,2,0,1,5,1,17,5954
1,2,5,0,4,5,1,17,6181
3,2,0,0,5,5,1,17,6256
1,2,2,0,5,5,1,17,6316
5,2,5,2,5,5,1,17,6690
2,2,4,0,2,5,1,17,6374
2,2,4,0,2,5,1,17,6374
2,2,4,0,2,5,1,17,6374
2,2,4,0,2,5,1,17,6374
1,2,1,0,0,5,1,17,6438
1,2,4,0,5,5,1,17,6456
1,2,4,0,5,5,1,17,6456
3,2,0,2,2,5,1,17,6475
1,2,5,0,2,5,1,17,6533
1,2,5,0,0,5,1,17,6724
1,2,5,0,5,5,1,17,6737
1,2,1,0,2,5,1,17,6756
1,2,2,0,5,5,1,17,6953
1,2,5,0,5,5,1,17,6981
1,2,4,0,0,5,1,17,7005
1,2,0,0,5,5,1,17,7021
1,2,4,0,5,5,1,17,7021
1,2,2,0,4,5,1,17,7021
1,2,0,0,4,5,1,17,7021
1,2,4,0,4,5,1,17,7021
1,2,4,0,2,5,1,17,7187
5,2,5,0,0,5,1,17,7785
1,2,0,0,0,5,1,17,7599
3,2,0,0,5,5,1,17,7722
5,2,1,0,5,5,1,17,8121
1,2,0,0,2,5,1,17,7782
3,2,2,0,5,5,1,17,7908
2,2,1,0,0,5,1,17,8021
1,2,4,0,2,5,1,17,8062
1,2,0,0,5,5,1,17,8102
1,2,1,0,5,5,1,17,8102
5,2,1,0,5,5,1,17,8664
0,2,0,0,3,5,1,17,8357
1,2,2,0,5,5,1,17,8789
3,2,1,0,2,5,1,17,8843
2,2,4,0,0,5,1,17,8869
5,2,0,0,2,5,1,17,9231
5,2,2,0,0,5,1,17,9592
1,2,2,0,5,5,1,17,9812
1,2,0,0,5,5,1,17,9812
5,2,2,0,5,5,1,17,10575
5,2,0,0,5,5,1,17,10628
5,2,2,0,4,5,1,17,10907
5,2,0,0,0,5,1,17,11573
5,2,1,0,5,5,1,17,11651
1,2,4,0,5,5,1,17,11625
5,2,1,0,0,5,1,17,12400
3,2,1,0,0,5,1,17,13552
2,2,1,0,2,5,1,17,14128
5,2,0,0,5,5,1,17,14565
1,2,4,0,2,5,1,17,15353
5,2,1,0,0,5,1,17,15930
2,2,4,0,2,5,1,17,18486
1,2,2,0,2,5,1,17,22850
5,2,5,2,5,5,1,18,2476
5,2,1,2,1,5,1,18,2476
5,2,5,2,5,5,1,18,2476
5,2,4,2,4,5,1,18,2700
5,2,0,2,0,5,1,18,2700
5,2,0,2,2,5,1,18,2700
5,2,0,2,2,5,1,18,2700
5,2,2,2,5,5,1,18,2700
5,2,4,2,0,5,1,18,2700
5,2,4,2,0,5,1,18,2700
2,2,0,2,0,5,1,18,2410
2,2,0,2,2,5,1,18,2410
2,2,2,2,2,5,1,18,2410
3,2,3,2,1,5,1,18,2410
0,2,1,2,1,5,1,18,2410
3,2,1,2,4,5,1,18,2410
2,2,1,2,4,5,1,18,2410
3,2,1,2,4,5,1,18,2410
2,2,1,2,4,5,1,18,2410
2,2,5,2,3,5,1,18,2410
3,2,5,2,3,5,1,18,2410
2,2,3,2,1,5,1,18,2410
2,2,0,2,2,5,1,18,2410
2,2,0,2,2,5,1,18,2410
2,2,2,2,5,5,1,18,2410
3,2,2,2,5,5,1,18,2410
2,2,5,2,5,5,1,18,2410
3,2,4,2,4,5,1,18,2410
2,2,4,2,0,5,1,18,2410
3,2,4,2,0,5,1,18,2410
2,2,2,2,5,5,1,18,2410
0,2,2,0,3,5,1,18,2409
0,2,2,0,3,5,1,18,2409
0,2,5,0,1,5,1,18,2409
0,2,4,0,5,5,1,18,2409
0,2,2,0,1,5,1,18,2409
0,2,2,0,1,5,1,18,2409
0,2,1,0,5,5,1,18,2409
0,2,0,0,3,5,1,18,2409
0,2,5,0,0,5,1,18,2409
0,2,4,0,3,5,1,18,2409
3,2,1,0,0,5,1,18,2463
1,2,2,2,2,5,1,18,2476
1,2,1,2,4,5,1,18,2476
1,2,1,2,4,5,1,18,2476
1,2,4,2,0,5,1,18,2476
1,2,4,2,4,5,1,18,2476
1,2,0,0,2,5,1,18,2476
1,2,2,0,5,5,1,18,2476
4,2,2,2,5,5,1,18,2621
4,2,2,2,5,5,1,18,2621
4,2,1,2,4,5,1,18,2621
4,2,1,2,4,5,1,18,2621
4,2,1,2,4,5,1,18,2621
4,2,1,2,4,5,1,18,2621
4,2,2,2,5,5,1,18,2621
4,2,2,2,5,5,1,18,2621
4,2,1,0,4,5,1,18,2621
3,2,4,2,4,5,1,18,3001
5,2,1,2,4,5,1,18,3100
5,2,2,2,5,5,1,18,3100
5,2,4,2,4,5,1,18,3100
5,2,2,2,2,5,1,18,3100
5,2,2,2,5,5,1,18,3100
1,2,2,2,5,5,1,18,2791
3,2,2,2,5,5,1,18,3001
3,2,0,2,2,5,1,18,3001
3,2,5,2,5,5,1,18,3001
4,2,2,0,5,5,1,18,3024
0,2,2,2,5,5,1,18,3051
0,2,0,0,3,5,1,18,3102
1,2,2,2,5,5,1,18,3211
2,2,2,0,3,5,1,18,3330
2,2,2,0,3,5,1,18,3330
4,2,2,0,1,5,1,18,3519
4,2,2,0,4,5,1,18,3519
3,2,5,0,4,5,1,18,3546
3,2,5,0,1,5,1,18,3549
3,2,5,0,1,5,1,18,3549
3,2,4,2,0,5,1,18,3570
3,2,1,0,4,5,1,18,3608
1,2,4,0,4,5,1,18,3831
4,2,0,0,2,5,1,18,3835
1,2,5,0,4,5,1,18,3855
1,2,1,0,4,5,1,18,3855
3,2,2,0,5,5,1,18,3959
3,2,0,0,5,5,1,18,3959
3,2,2,0,5,5,1,18,3963
1,2,1,0,5,5,1,18,4161
2,2,2,0,5,5,1,18,4168
1,2,2,0,4,5,1,18,4170
1,2,4,0,4,5,1,18,4170
1,2,1,0,5,5,1,18,4233
3,2,1,0,4,5,1,18,4246
1,2,5,0,4,5,1,18,4251
1,2,2,0,4,5,1,18,4251
1,2,4,0,4,5,1,18,4251
1,2,1,0,0,5,1,18,4296
3,2,2,2,2,5,1,18,4328
3,2,2,0,5,5,1,18,4337
3,2,0,0,5,5,1,18,4337
5,2,1,0,0,5,1,18,4691
5,2,1,0,5,5,1,18,4691
3,2,4,0,0,5,1,18,4380
5,2,0,0,0,5,1,18,4781
3,2,0,0,2,5,1,18,4674
5,2,0,0,5,5,1,18,5040
5,2,2,0,4,5,1,18,5040
5,2,2,0,4,5,1,18,5040
5,2,2,0,0,5,1,18,5040
5,2,0,0,4,5,1,18,5040
1,2,0,0,0,5,1,18,4780
2,2,4,0,2,5,1,18,4793
1,2,1,0,2,5,1,18,4853
1,2,5,0,2,5,1,18,4853
5,2,0,0,2,5,1,18,5220
5,2,2,0,5,5,1,18,5227
5,2,1,0,0,5,1,18,5227
5,2,0,0,5,5,1,18,5227
5,2,4,0,5,5,1,18,5227
5,2,5,0,4,5,1,18,5227
5,2,1,0,5,5,1,18,5227
5,2,2,0,4,5,1,18,5227
5,2,5,0,0,5,1,18,5227
5,2,0,0,4,5,1,18,5227
5,2,4,0,4,5,1,18,5227
3,2,0,0,2,5,1,18,4967
3,2,1,0,4,5,1,18,4967
3,2,4,0,2,5,1,18,4967
1,2,4,0,2,5,1,18,5026
1,2,1,0,2,5,1,18,5026
2,2,4,0,0,5,1,18,5087
2,2,1,0,0,5,1,18,5087
2,2,4,0,5,5,1,18,5087
2,2,5,0,4,5,1,18,5087
3,2,0,0,5,5,1,18,5093
1,2,4,0,2,5,1,18,5168
0,2,2,0,3,5,1,18,5230
0,2,2,0,1,5,1,18,5230
1,2,1,0,0,5,1,18,5231
1,2,2,0,0,5,1,18,5231
1,2,2,0,2,5,1,18,5301
1,2,2,0,5,5,1,18,5507
1,2,0,0,5,5,1,18,5507
2,2,1,0,0,5,1,18,5584
2,2,1,0,0,5,1,18,5584
2,2,0,0,5,5,1,18,5600
2,2,0,0,5,5,1,18,5600
1,2,4,0,5,5,1,18,5761
1,2,5,0,4,5,1,18,5761
1,2,1,0,5,5,1,18,5761
2,2,5,0,1,5,1,18,5806
1,2,2,0,0,5,1,18,5810
1,2,1,0,2,5,1,18,5852
1,2,2,0,2,5,1,18,5927
5,2,1,0,4,5,1,18,6296
5,2,2,0,5,5,1,18,6296
5,2,2,0,5,5,1,18,6296
5,2,0,0,5,5,1,18,6296
5,2,0,0,5,5,1,18,6296
5,2,2,0,5,5,1,18,6296
5,2,0,0,5,5,1,18,6296
5,2,0,0,5,5,1,18,6296
5,2,4,0,5,5,1,18,6296
5,2,5,0,4,5,1,18,6296
2,2,1,0,4,5,1,18,5954
2,2,0,0,2,5,1,18,5954
2,2,4,0,2,5,1,18,5954
2,2,4,1,2,5,1,18,5954
2,2,0,1,5,5,1,18,5954
2,2,4,0,2,5,1,18,5954
2,2,1,1,2,5,1,18,5954
2,2,1,0,2,5,1,18,5954
2,2,4,0,2,5,1,18,5958
2,2,4,1,2,5,1,18,5958
1,2,0,0,5,5,1,18,6181
1,2,2,0,4,5,1,18,6181
1,2,0,0,4,5,1,18,6181
1,2,5,0,0,5,1,18,6231
1,2,1,0,2,5,1,18,6312
1,2,1,0,0,5,1,18,6339
1,2,4,0,5,5,1,18,6561
3,2,5,0,4,5,1,18,6573
1,2,1,0,5,5,1,18,6627
1,2,2,0,0,5,1,18,6659
1,2,4,0,0,5,1,18,6690
1,2,1,0,0,5,1,18,6724
1,2,0,0,5,5,1,18,6737
1,2,4,0,0,5,1,18,6890
1,2,2,0,5,5,1,18,6981
1,2,4,0,5,5,1,18,6981
1,2,0,0,2,5,1,18,7069
5,2,1,0,0,5,1,18,7575
5,2,1,0,0,5,1,18,7575
5,2,5,0,5,5,1,18,7575
1,2,1,0,5,5,1,18,7262
2,2,1,0,0,5,1,18,7469
5,2,0,0,5,5,1,18,7838
5,2,1,0,5,5,1,18,7838
5,2,5,0,0,5,1,18,7838
5,2,1,0,5,5,1,18,7838
5,2,1,0,5,5,1,18,8121
5,2,1,0,5,5,1,18,8121
2,2,4,0,2,5,1,18,7913
4,2,0,0,0,5,1,18,8016
5,2,2,0,5,5,1,18,8468
3,2,1,0,0,5,1,18,8601
1,2,4,0,5,5,1,18,9998
5,2,2,0,5,5,1,18,10575
5,2,0,0,5,5,1,18,10575
5,2,2,0,4,5,1,18,10907
5,2,2,0,4,5,1,18,10907
5,2,2,0,0,5,1,18,10907
2,2,4,0,2,5,1,18,11011
2,2,1,1,2,5,1,18,11295
2,2,1,1,2,5,1,18,11311
1,2,4,0,2,5,1,18,12833
5,2,0,0,0,5,1,18,13809
1,2,0,0,2,5,1,18,13799
5,2,2,0,0,5,1,18,16050
5,2,1,2,1,5,1,19,2476
5,2,5,2,5,5,1,19,2476
5,2,5,2,5,5,1,19,2686
5,2,4,2,4,5,1,19,2700
5,2,0,2,0,5,1,19,2700
5,2,0,2,2,5,1,19,2700
5,2,0,2,2,5,1,19,2700
5,2,2,2,5,5,1,19,2700
5,2,4,2,0,5,1,19,2700
5,2,4,2,0,5,1,19,2700
2,2,0,2,0,5,1,19,2410
2,2,0,2,2,5,1,19,2410
2,2,2,2,2,5,1,19,2410
3,2,3,2,1,5,1,19,2410
0,2,1,2,1,5,1,19,2410
3,2,1,2,4,5,1,19,2410
2,2,1,2,4,5,1,19,2410
3,2,1,2,4,5,1,19,2410
2,2,1,2,4,5,1,19,2410
3,2,4,2,4,5,1,19,2410
2,2,5,2,3,5,1,19,2410
3,2,5,2,3,5,1,19,2410
2,2,3,2,1,5,1,19,2410
2,2,0,2,2,5,1,19,2410
2,2,0,2,2,5,1,19,2410
2,2,2,2,5,5,1,19,2410
0,2,2,2,5,5,1,19,2410
3,2,2,2,5,5,1,19,2410
2,2,5,2,5,5,1,19,2410
3,2,4,2,4,5,1,19,2410
2,2,4,2,0,5,1,19,2410
3,2,4,2,0,5,1,19,2410
2,2,2,2,5,5,1,19,2410
3,2,1,2,1,5,1,19,2410
0,2,2,0,3,5,1,19,2409
0,2,5,0,1,5,1,19,2409
0,2,4,0,5,5,1,19,2409
0,2,2,0,1,5,1,19,2409
0,2,1,0,5,5,1,19,2409
0,2,5,0,0,5,1,19,2409
0,2,4,0,3,5,1,19,2409
3,2,4,0,0,5,1,19,2463
3,2,1,0,0,5,1,19,2463
1,2,2,2,2,5,1,19,2476
1,2,1,2,4,5,1,19,2476
1,2,1,2,4,5,1,19,2476
1,2,4,2,0,5,1,19,2476
1,2,2,2,5,5,1,19,2476
1,2,4,2,4,5,1,19,2476
1,2,0,0,2,5,1,19,2476
1,2,2,0,5,5,1,19,2476
4,2,2,2,5,5,1,19,2621
4,2,1,2,4,5,1,19,2621
4,2,1,2,4,5,1,19,2621
4,2,2,2,5,5,1,19,2621
4,2,1,0,4,5,1,19,2621
3,2,4,2,4,5,1,19,3001
3,2,4,0,0,5,1,19,3054
5,2,1,2,4,5,1,19,3100
5,2,2,2,5,5,1,19,3100
5,2,4,2,4,5,1,19,3100
5,2,2,2,2,5,1,19,3100
5,2,2,2,5,5,1,19,3100
1,2,2,2,5,5,1,19,2791
3,2,4,2,0,5,1,19,3001
3,2,2,2,2,5,1,19,3001
3,2,5,2,5,5,1,19,3001
2,2,2,0,5,5,1,19,3330
2,2,2,0,3,5,1,19,3330
2,2,2,0,3,5,1,19,3330
4,2,2,0,5,5,1,19,3519
4,2,2,0,1,5,1,19,3519
4,2,2,0,4,5,1,19,3519
4,2,0,0,0,5,1,19,3519
4,2,0,0,2,5,1,19,3519
3,2,5,0,4,5,1,19,3546
3,2,5,0,1,5,1,19,3549
3,2,5,0,1,5,1,19,3549
3,2,0,2,2,5,1,19,3570
3,2,0,2,2,5,1,19,3570
1,2,2,0,0,5,1,19,3564
3,2,2,2,5,5,1,19,3855
1,2,5,0,4,5,1,19,3855
1,2,2,0,4,5,1,19,3855
1,2,4,0,4,5,1,19,3855
1,2,1,0,4,5,1,19,3855
1,2,2,0,5,5,1,19,3897
3,2,2,0,5,5,1,19,3959
3,2,0,0,5,5,1,19,3959
3,2,2,0,5,5,1,19,3963
3,2,2,0,5,5,1,19,3968
3,2,0,0,5,5,1,19,3968
1,2,5,0,2,5,1,19,4118
1,2,2,0,2,5,1,19,4118
1,2,4,0,5,5,1,19,4161
1,2,1,0,5,5,1,19,4161
1,2,4,0,4,5,1,19,4161
3,2,1,0,4,5,1,19,4246
1,2,5,0,5,5,1,19,4251
3,2,0,0,2,5,1,19,4337
3,2,1,0,4,5,1,19,4337
3,2,4,0,2,5,1,19,4337
5,2,0,0,0,5,1,19,4781
1,2,1,0,5,5,1,19,4496
3,2,4,0,2,5,1,19,4531
5,2,0,0,2,5,1,19,4968
3,2,4,1,2,5,1,19,4636
5,2,1,0,0,5,1,19,5006
3,2,0,0,2,5,1,19,4674
5,2,2,0,4,5,1,19,5040
5,2,2,0,4,5,1,19,5040
5,2,2,0,4,5,1,19,5040
5,2,2,0,4,5,1,19,5040
5,2,0,0,4,5,1,19,5040
2,2,4,0,2,5,1,19,4793
1,2,4,0,2,5,1,19,4853
1,2,1,0,2,5,1,19,4853
1,2,1,0,0,5,1,19,4863
0,2,2,0,3,5,1,19,4867
0,2,2,0,1,5,1,19,4867
0,2,0,0,3,5,1,19,4867
5,2,1,0,0,5,1,19,5227
5,2,0,0,5,5,1,19,5227
5,2,4,0,5,5,1,19,5227
5,2,5,0,4,5,1,19,5227
5,2,1,0,5,5,1,19,5227
5,2,5,0,0,5,1,19,5227
5,2,0,0,4,5,1,19,5227
5,2,4,0,4,5,1,19,5227
1,2,4,0,5,5,1,19,4881
1,2,4,0,5,5,1,19,4881
3,2,5,0,4,5,1,19,4924
1,2,4,0,0,5,1,19,4926
5,2,1,0,5,5,1,19,5321
5,2,0,0,5,5,1,19,5355
5,2,2,0,0,5,1,19,5355
5,2,2,0,0,5,1,19,5355
1,2,2,0,2,5,1,19,5026
2,2,4,0,0,5,1,19,5087
2,2,1,0,0,5,1,19,5087
2,2,4,0,5,5,1,19,5087
2,2,5,0,4,5,1,19,5087
1,2,4,0,0,5,1,19,5126
5,2,2,0,5,5,1,19,5542
5,2,2,0,4,5,1,19,5542
0,2,2,0,3,5,1,19,5230
0,2,2,0,1,5,1,19,5230
1,2,1,0,0,5,1,19,5231
1,2,4,0,2,5,1,19,5301
1,2,2,0,5,5,1,19,5301
2,2,0,0,5,5,1,19,5323
2,2,0,0,5,5,1,19,5323
1,2,2,0,5,5,1,19,5507
1,2,5,0,4,5,1,19,5525
2,2,1,0,0,5,1,19,5584
2,2,1,0,0,5,1,19,5584
1,2,1,0,5,5,1,19,5761
2,2,5,0,1,5,1,19,5806
1,2,1,0,2,5,1,19,5852
1,2,4,0,2,5,1,19,5927
5,2,1,0,4,5,1,19,6296
5,2,2,0,5,5,1,19,6296
5,2,2,0,5,5,1,19,6296
5,2,0,0,5,5,1,19,6296
5,2,0,0,5,5,1,19,6296
5,2,2,0,5,5,1,19,6296
5,2,0,0,5,5,1,19,6296
5,2,0,0,5,5,1,19,6296
5,2,4,0,5,5,1,19,6296
5,2,5,0,4,5,1,19,6296
2,2,1,0,4,5,1,19,5954
2,2,0,0,2,5,1,19,5954
2,2,4,0,2,5,1,19,5954
2,2,0,1,5,5,1,19,5954
2,2,4,0,2,5,1,19,5954
2,2,1,0,2,5,1,19,5954
5,2,2,0,0,5,1,19,6306
5,2,0,0,0,5,1,19,6564
1,2,5,0,0,5,1,19,6227
1,2,1,0,5,5,1,19,6228
1,2,0,0,2,5,1,19,6334
1,2,4,0,5,5,1,19,6601
1,2,2,0,4,5,1,19,6601
1,2,2,0,0,5,1,19,6654
1,2,0,0,2,5,1,19,6711
1,2,5,0,0,5,1,19,6724
1,2,0,0,5,5,1,19,6903
1,2,4,0,0,5,1,19,6933
5,2,1,0,5,5,1,19,7575
1,2,0,0,5,5,1,19,7262
1,2,1,0,5,5,1,19,7262
0,2,0,0,3,5,1,19,7419
5,2,1,0,5,5,1,19,7785
2,2,1,0,0,5,1,19,7469
5,2,1,0,0,5,1,19,7838
5,2,5,0,0,5,1,19,7838
2,2,4,0,2,5,1,19,7508
2,2,4,0,2,5,1,19,7508
5,2,1,0,0,5,1,19,8048
5,2,0,0,5,5,1,19,8121
5,2,1,0,5,5,1,19,8121
5,2,5,0,5,5,1,19,8121
3,2,1,0,2,5,1,19,7782
3,2,1,0,0,5,1,19,7814
2,2,4,0,2,5,1,19,7913
5,2,2,0,5,5,1,19,8331
5,2,1,0,5,5,1,19,8331
1,2,4,0,0,5,1,19,8601
1,2,2,0,5,5,1,19,8789
1,2,4,0,2,5,1,19,9673
5,2,2,0,5,5,1,19,10050
5,2,0,0,5,5,1,19,10050
2,2,4,0,2,5,1,19,10171
1,2,0,0,2,5,1,19,10334
1,2,4,0,5,5,1,19,10628
2,2,1,1,2,5,1,19,11295
1,2,4,0,2,5,1,19,13463
5,2,1,2,1,5,1,20,2476
5,2,5,2,5,5,1,20,2476
5,2,4,2,4,5,1,20,2700
5,2,0,2,0,5,1,20,2700
5,2,0,2,2,5,1,20,2700
5,2,0,2,2,5,1,20,2700
5,2,2,2,5,5,1,20,2700
5,2,4,2,0,5,1,20,2700
5,2,4,2,0,5,1,20,2700
2,2,0,2,0,5,1,20,2410
2,2,0,2,2,5,1,20,2410
2,2,2,2,2,5,1,20,2410
3,2,3,2,1,5,1,20,2410
0,2,1,2,1,5,1,20,2410
3,2,1,2,4,5,1,20,2410
2,2,1,2,4,5,1,20,2410
3,2,1,2,4,5,1,20,2410
2,2,1,2,4,5,1,20,2410
3,2,4,2,4,5,1,20,2410
3,2,5,2,3,5,1,20,2410
2,2,3,2,1,5,1,20,2410
2,2,0,2,2,5,1,20,2410
2,2,0,2,2,5,1,20,2410
2,2,2,2,5,5,1,20,2410
0,2,2,2,5,5,1,20,2410
3,2,2,2,5,5,1,20,2410
2,2,5,2,5,5,1,20,2410
3,2,4,2,4,5,1,20,2410
2,2,4,2,0,5,1,20,2410
3,2,4,2,0,5,1,20,2410
2,2,2,2,5,5,1,20,2410
3,2,1,2,1,5,1,20,2410
0,2,2,0,3,5,1,20,2409
0,2,2,0,3,5,1,20,2409
0,2,5,0,1,5,1,20,2409
0,2,4,0,5,5,1,20,2409
0,2,2,0,1,5,1,20,2409
0,2,2,0,1,5,1,20,2409
0,2,1,0,5,5,1,20,2409
0,2,5,0,0,5,1,20,2409
0,2,4,0,3,5,1,20,2409
3,2,1,0,0,5,1,20,2463
1,2,2,2,2,5,1,20,2476
1,2,1,2,4,5,1,20,2476
1,2,1,2,4,5,1,20,2476
1,2,2,2,5,5,1,20,2476
1,2,4,2,4,5,1,20,2476
1,2,2,2,5,5,1,20,2476
1,2,0,0,2,5,1,20,2476
1,2,2,0,5,5,1,20,2476
4,2,2,2,5,5,1,20,2621
4,2,1,2,4,5,1,20,2621
4,2,1,2,4,5,1,20,2621
4,2,2,2,5,5,1,20,2621
4,2,1,0,4,5,1,20,2621
3,2,4,2,4,5,1,20,3001
5,2,5,2,5,5,1,20,3001
3,2,4,0,0,5,1,20,3054
5,2,1,2,4,5,1,20,3100
5,2,2,2,5,5,1,20,3100
5,2,4,2,4,5,1,20,3100
5,2,2,2,2,5,1,20,3100
5,2,2,2,5,5,1,20,3100
3,2,4,2,0,5,1,20,3001
3,2,2,2,5,5,1,20,3001
3,2,0,2,2,5,1,20,3001
3,2,0,2,2,5,1,20,3001
3,2,5,2,5,5,1,20,3001
3,2,5,0,1,5,1,20,2994
2,2,2,0,5,5,1,20,3330
2,2,2,0,3,5,1,20,3330
2,2,2,0,3,5,1,20,3330
4,2,2,0,5,5,1,20,3519
4,2,2,0,1,5,1,20,3519
4,2,2,0,4,5,1,20,3519
4,2,0,0,0,5,1,20,3519
4,2,0,0,0,5,1,20,3519
4,2,0,0,2,5,1,20,3519
3,2,0,0,5,5,1,20,3546
3,2,1,0,2,5,1,20,3546
3,2,5,0,4,5,1,20,3546
3,2,5,0,1,5,1,20,3549
1,2,0,0,0,5,1,20,3554
3,2,2,2,2,5,1,20,3570
1,2,1,0,0,5,1,20,3564
1,2,2,0,0,5,1,20,3564
1,2,2,0,5,5,1,20,3831
1,2,4,0,5,5,1,20,3831
1,2,2,0,4,5,1,20,3831
1,2,4,0,5,5,1,20,3831
1,2,4,0,4,5,1,20,3831
1,2,4,0,4,5,1,20,3831
1,2,5,0,4,5,1,20,3855
1,2,2,0,4,5,1,20,3855
1,2,5,0,2,5,1,20,3855
1,2,2,0,2,5,1,20,3855
1,2,1,0,4,5,1,20,3855
3,2,2,0,5,5,1,20,3959
3,2,0,0,5,5,1,20,3959
3,2,2,0,5,5,1,20,3963
3,2,2,0,5,5,1,20,3968
3,2,0,0,5,5,1,20,3968
1,2,1,0,5,5,1,20,4065
1,2,1,0,2,5,1,20,4118
1,2,4,0,4,5,1,20,4170
1,2,1,0,5,5,1,20,4233
1,2,2,0,5,5,1,20,4251
1,2,5,0,4,5,1,20,4251
1,2,2,0,4,5,1,20,4251
1,2,5,0,5,5,1,20,4251
3,2,1,0,4,5,1,20,4337
5,2,1,0,5,5,1,20,4691
5,2,0,0,0,5,1,20,4781
1,2,4,0,2,5,1,20,4433
3,2,5,0,4,5,1,20,4610
5,2,0,0,2,5,1,20,4968
3,2,0,0,2,5,1,20,4652
3,2,4,0,2,5,1,20,4652
5,2,1,0,0,5,1,20,5006
3,2,0,0,2,5,1,20,4674
5,2,0,0,5,5,1,20,5040
5,2,2,0,4,5,1,20,5040
5,2,2,0,4,5,1,20,5040
5,2,2,0,4,5,1,20,5040
5,2,2,0,4,5,1,20,5040
5,2,2,0,0,5,1,20,5040
5,2,0,0,4,5,1,20,5040
5,2,2,0,0,5,1,20,5040
5,2,1,0,0,5,1,20,5227
5,2,0,0,5,5,1,20,5227
5,2,4,0,5,5,1,20,5227
5,2,5,0,4,5,1,20,5227
5,2,1,0,5,5,1,20,5227
5,2,5,0,0,5,1,20,5227
5,2,0,0,4,5,1,20,5227
5,2,4,0,4,5,1,20,5227
1,2,4,0,0,5,1,20,4926
1,2,4,0,2,5,1,20,5026
1,2,1,0,2,5,1,20,5026
2,2,4,0,0,5,1,20,5087
2,2,1,0,0,5,1,20,5087
2,2,4,0,5,5,1,20,5087
2,2,5,0,4,5,1,20,5087
2,2,4,0,2,5,1,20,5186
5,2,2,0,5,5,1,20,5542
5,2,2,0,4,5,1,20,5542
